Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BANCO WACHOVIA S.A.;33436486;b1;;I;3;SAO PAULO;SP;12/2000;NA;NA;75.617;0;75.617;113.331;NA;NA;NA;NA;20.389;NA;133.720;NA;NA%;NA%;56,55%;NA%;0,00%
BANCO PECUNIA S.A.;60850229;b1;;I;2;SAO PAULO;SP;12/2000;NA;NA;23.103;496;23.599;122.461;NA;NA;NA;NA;10.800;NA;133.261;NA;NA%;NA%;17,71%;NA%;0,00%
BANCO DO ESTADO DO MARANHAO S.A. - BEM;6271464;b1;;I;1;SAO LUIS;MA;12/2000;NA;NA;36.460;0;36.460;130.319;NA;NA;NA;NA;480;NA;130.799;NA;NA%;NA%;27,87%;NA%;0,00%
INTERCAP;50476;b1;;C;2;SAO PAULO;SP;12/2000;NA;NA;20.614;6.065;26.679;117.587;NA;NA;NA;NA;9.014;NA;126.600;NA;NA%;NA%;21,07%;NA%;0,00%
EL CAMINO RESOURCES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;RIO DE JANEIRO;RJ;12/2000;NA;NA;8.937;3.151;12.088;118.402;NA;NA;NA;NA;1.049;NA;119.450;NA;NA%;NA%;10,12%;NA%;0,00%
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;12/2000;NA;NA;26.947;0;26.947;115.715;NA;NA;NA;NA;1.963;NA;117.677;NA;NA%;NA%;22,90%;NA%;0,00%
CATERPILLAR;51231;n1;;C;3;SAO PAULO;SP;12/2000;NA;NA;28.783;0;28.783;101.039;NA;NA;NA;NA;9.618;NA;110.657;NA;NA%;NA%;26,01%;NA%;0,00%
BANCO MORADA S.A.;32504094;b1;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;19.056;2.887;21.943;106.441;NA;NA;NA;NA;3.275;NA;109.716;NA;NA%;NA%;20,00%;NA%;0,00%
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;b1;;I;3;SAO PAULO;SP;12/2000;NA;NA;66.436;0;66.436;98.616;NA;NA;NA;NA;7.194;NA;105.810;NA;NA%;NA%;62,79%;NA%;0,00%
OMNI S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;92228410;n1;;I;2;SAO PAULO;SP;12/2000;NA;NA;6.044;0;6.044;55.694;NA;NA;NA;NA;48.639;NA;104.333;NA;NA%;NA%;5,79%;NA%;0,00%
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;12/2000;NA;NA;21.255;0;21.255;94.523;NA;NA;NA;NA;550;NA;95.073;NA;NA%;NA%;22,36%;NA%;0,00%
UBS;31103;b1;;C;3;RIO DE JANEIRO;RJ;12/2000;NA;NA;59.783;0;59.783;93.527;NA;NA;NA;NA;1.066;NA;94.592;NA;NA%;NA%;63,20%;NA%;0,00%
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;28.019;0;28.019;76.937;NA;NA;NA;NA;16.372;NA;93.309;NA;NA%;NA%;30,03%;NA%;0,00%
BANCO BGN S.A.;558456;b1;;I;2;RECIFE;PE;12/2000;NA;NA;25.807;0;25.807;54.786;NA;NA;NA;NA;38.357;NA;93.143;NA;NA%;NA%;27,71%;NA%;0,00%
RENNER FINANCIADORA S.A. - CREDITO, FINANCIAMENTO E INVS.;92874270;n1;;I;2;PORTO ALEGRE;RS;12/2000;NA;NA;34.374;0;34.374;81.877;NA;NA;NA;NA;10.442;NA;92.318;NA;NA%;NA%;37,23%;NA%;0,00%
BANCO SANTOS NEVES S.A.;28157204;b1;;I;2;VITORIA;ES;12/2000;NA;NA;17.949;0;17.949;90.032;NA;NA;NA;NA;327;NA;90.358;NA;NA%;NA%;19,86%;NA%;0,00%
PARANA BANCO S.A.;14388334;b1;;I;2;CURITIBA;PR;12/2000;NA;NA;21.739;0;21.739;81.298;NA;NA;NA;NA;3.896;NA;85.194;NA;NA%;NA%;25,52%;NA%;0,00%
BANCO POTTENCIAL S.A.;253448;b1;;I;2;BELO HORIZONTE;MG;12/2000;NA;NA;10.003;0;10.003;84.420;NA;NA;NA;NA;555;NA;84.975;NA;NA%;NA%;11,77%;NA%;0,00%
BANCO PSA FINANCE BRASIL S.A.;3502961;b2;;I;3;SAO PAULO;SP;12/2000;NA;NA;20.748;0;20.748;77.281;NA;NA;NA;NA;7.639;NA;84.920;NA;NA%;NA%;24,43%;NA%;0,00%
BANCO INTERIOR DE SAO PAULO S.A.;69057453;b1;;I;2;SAO JOSE DO RIO PRETO;SP;12/2000;NA;NA;18.611;0;18.611;79.142;NA;NA;NA;NA;1.105;NA;80.248;NA;NA%;NA%;23,19%;NA%;0,00%
GERDAU;50861;b1;;C;2;PORTO ALEGRE;RS;12/2000;NA;NA;13.459;7.000;20.459;67.424;NA;NA;NA;NA;7.618;NA;75.042;NA;NA%;NA%;27,26%;NA%;0,00%
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;12/2000;NA;NA;29.653;0;29.653;54.732;NA;NA;NA;NA;16.734;NA;71.465;NA;NA%;NA%;41,49%;NA%;0,00%
TERRA COMPANHIA DE CREDITO IMOBILIARIO;7311814;n1;;I;2;FORTALEZA;CE;12/2000;NA;NA;-62.816;0;-62.816;70.300;NA;NA;NA;NA;0;NA;70.300;NA;NA%;NA%;-89,35%;NA%;0,00%
LARCKY SOCIEDADE DE CREDITO IMOBILIARIO S.A.;35945542;n1;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;5.658;4.936;10.593;69.901;NA;NA;NA;NA;0;NA;69.901;NA;NA%;NA%;15,15%;NA%;0,00%
BANCO RIBEIRAO PRETO S.A.;517645;b1;;I;2;RIBEIRAO PRETO;SP;12/2000;NA;NA;24.628;0;24.628;67.737;NA;NA;NA;NA;1.054;NA;68.791;NA;NA%;NA%;35,80%;NA%;0,00%
BANCO LUSO BRASILEIRO SA;59118133;b1;;I;2;SAO PAULO;SP;12/2000;NA;NA;11.222;10.724;21.946;65.738;NA;NA;NA;NA;3.019;NA;68.757;NA;NA%;NA%;31,92%;NA%;0,00%
BMW LEASING DO BRASIL S.A. - ARRENDAMENTO MERCANTIL;60872983;n1;;I;3;SAO CAETANO DO SUL;SP;12/2000;NA;NA;5.840;0;5.840;58.792;NA;NA;NA;NA;9.532;NA;68.325;NA;NA%;NA%;8,55%;NA%;0,00%
BANCO CREDIBEL S.A.;69141539;b1;;I;2;SAO PAULO;SP;12/2000;NA;NA;49.068;0;49.068;67.267;NA;NA;NA;NA;794;NA;68.061;NA;NA%;NA%;72,09%;NA%;0,00%
DC CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.;33806647;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;16.367;0;16.367;48.263;NA;NA;NA;NA;17.768;NA;66.031;NA;NA%;NA%;24,79%;NA%;0,00%
VR;50524;b1;;C;2;SAO PAULO;SP;12/2000;NA;NA;40.566;0;40.566;63.893;NA;NA;NA;NA;1.980;NA;65.873;NA;NA%;NA%;61,58%;NA%;0,00%
PARAIBAN-BANCO DO ESTADO DA PARAIBA S.A.;9093352;b1;;I;1;JOAO PESSOA;PB;12/2000;NA;NA;41.121;0;41.121;57.138;NA;NA;NA;NA;7.988;NA;65.126;NA;NA%;NA%;63,14%;NA%;0,00%
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;12/2000;NA;NA;16.761;0;16.761;60.417;NA;NA;NA;NA;3.900;NA;64.317;NA;NA%;NA%;26,06%;NA%;0,00%
TRADICAO S/A CREDITO IMOBILIARIO;15213192;n1;;I;2;SALVADOR;BA;12/2000;NA;NA;9.229;0;9.229;63.277;NA;NA;NA;NA;0;NA;63.277;NA;NA%;NA%;14,59%;NA%;0,00%
BANCO ROYAL DE INVESTIMENTO S.A.;21594726;b2;;I;2;SAO PAULO;SP;12/2000;NA;NA;14.517;0;14.517;62.058;NA;NA;NA;NA;248;NA;62.306;NA;NA%;NA%;23,30%;NA%;0,00%
BANCO DE LA NACION ARGENTINA;33042151;b1;;I;3;SAO PAULO;SP;12/2000;NA;NA;29.000;523;29.523;58.504;NA;NA;NA;NA;2.426;NA;60.930;NA;NA%;NA%;48,45%;NA%;0,00%
BANCO DO ESTADO DO PIAUI S.A. - BEP;6833131;b1;;I;1;TERESINA;PI;12/2000;NA;NA;28.420;1.762;30.182;56.353;NA;NA;NA;NA;2.429;NA;58.782;NA;NA%;NA%;51,35%;NA%;0,00%
OURINVEST;50294;b2;;C;2;SAO PAULO;SP;12/2000;NA;NA;27.036;0;27.036;29.656;NA;NA;NA;NA;28.407;NA;58.063;NA;NA%;NA%;46,56%;NA%;0,00%
MUTUAL APETRIM CREDITO IMOBILIARIO S/A;18941229;n1;;I;2;BELO HORIZONTE;MG;12/2000;NA;NA;15.560;0;15.560;49.850;NA;NA;NA;NA;0;NA;49.850;NA;NA%;NA%;31,21%;NA%;0,00%
BANCO MATONE S.A.;92894922;b1;;I;2;PORTO ALEGRE;RS;12/2000;NA;NA;12.522;1.454;13.977;45.771;NA;NA;NA;NA;790;NA;46.560;NA;NA%;NA%;30,02%;NA%;0,00%
BANCO UNION - BRASIL S.A.;50290345;b1;;I;3;SAO PAULO;SP;12/2000;NA;NA;20.224;2.214;22.438;43.609;NA;NA;NA;NA;660;NA;44.268;NA;NA%;NA%;50,69%;NA%;0,00%
BANCO CEDULA S.A.;33132044;b1;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;19.847;1.625;21.473;36.966;NA;NA;NA;NA;7.236;NA;44.201;NA;NA%;NA%;48,58%;NA%;0,00%
LETRA S/A CREDITO IMOBILIARIO;34040550;n1;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;457;0;457;44.179;NA;NA;NA;NA;0;NA;44.179;NA;NA%;NA%;1,03%;NA%;0,00%
FINANSUL S/A - CREDITO, FINANCIAMENTOS E INVESTIMENTOS;92764489;n1;;I;2;PORTO ALEGRE;RS;12/2000;NA;NA;4.610;2.545;7.154;43.119;NA;NA;NA;NA;728;NA;43.848;NA;NA%;NA%;16,32%;NA%;0,00%
PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1800019;n1;;I;2;PORTO ALEGRE;RS;12/2000;NA;NA;4.868;0;4.868;41.369;NA;NA;NA;NA;1.940;NA;43.309;NA;NA%;NA%;11,24%;NA%;0,00%
BANCO TRICURY S.A.;57839805;b2;;I;2;SAO PAULO;SP;12/2000;NA;NA;17.989;0;17.989;40.599;NA;NA;NA;NA;2.652;NA;43.251;NA;NA%;NA%;41,59%;NA%;0,00%
TITULO CORRETORA DE VALORES S/A;62169875;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;9.880;1.959;11.839;42.062;NA;NA;NA;NA;1.053;NA;43.115;NA;NA%;NA%;27,46%;NA%;0,00%
TENDENCIA;42264;b2;;C;2;SAO PAULO;SP;12/2000;NA;NA;86.498;18.500;104.998;42.506;NA;NA;NA;NA;549;NA;43.054;NA;NA%;NA%;243,87%;NA%;0,00%
HEDGING-GRIFFO CORRETORA DE VALORES S/A;61809182;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;30.697;0;30.697;42.017;NA;NA;NA;NA;705;NA;42.723;NA;NA%;NA%;71,85%;NA%;0,00%
ARBI;31677;b1;;C;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;29.571;0;29.572;32.854;NA;NA;NA;NA;8.945;NA;41.799;NA;NA%;NA%;70,75%;NA%;0,00%
ZOGBI LEASING S.A. - ARRENDAMENTO MERCANTIL;74533787;n1;;I;2;SAO PAULO;SP;12/2000;NA;NA;46.478;0;46.478;35.054;NA;NA;NA;NA;6.523;NA;41.577;NA;NA%;NA%;111,79%;NA%;0,00%
BESC FINANCEIRA S/A - CREDITO,FINANC.E INVEST-BESCREDI;83880427;n1;;I;1;FLORIANOPOLIS;SC;12/2000;NA;NA;24.588;0;24.588;40.595;NA;NA;NA;NA;0;NA;40.595;NA;NA%;NA%;60,57%;NA%;0,00%
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;;I;2;JUNDIAI;SP;12/2000;NA;NA;6.586;0;6.586;38.176;NA;NA;NA;NA;1.605;NA;39.781;NA;NA%;NA%;16,56%;NA%;0,00%
EXPRINTER LOSAN S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;33550104;n1;;I;2;SAO PAULO;SP;12/2000;NA;NA;13.262;5.988;19.250;37.542;NA;NA;NA;NA;1.930;NA;39.473;NA;NA%;NA%;48,77%;NA%;0,00%
BANCO FINANCIAL PORTUGUES;33466988;b1;;I;3;SAO PAULO;SP;12/2000;NA;NA;38.020;0;38.020;39.208;NA;NA;NA;NA;0;NA;39.208;NA;NA%;NA%;96,97%;NA%;0,00%
PSA FINANCE ARRENDAMENTO MERCANTIL S.A.;3502968;n1;;I;3;SAO PAULO;SP;12/2000;NA;NA;8.779;0;8.779;33.746;NA;NA;NA;NA;3.286;NA;37.033;NA;NA%;NA%;23,71%;NA%;0,00%
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;16.008;15.000;31.008;36.613;NA;NA;NA;NA;320;NA;36.933;NA;NA%;NA%;83,96%;NA%;0,00%
CONCORDIA S.A. CORRETORA DE VALS. MOBS.,CAMBIO E COMMODITIES;52904364;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;26.216;4.000;30.216;31.040;NA;NA;NA;NA;3.648;NA;34.688;NA;NA%;NA%;87,11%;NA%;0,00%
TROPICAL CIA DE CREDITO IMOBILIARIO;4392825;n1;;I;2;MANAUS;AM;12/2000;NA;NA;444;0;444;33.866;NA;NA;NA;NA;0;NA;33.866;NA;NA%;NA%;1,31%;NA%;0,00%
OPPORTUNITY;51107;b1;;C;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;70.059;0;70.059;32.793;NA;NA;NA;NA;50;NA;32.843;NA;NA%;NA%;213,31%;NA%;0,00%
BANCO REGIONAL MALCON S.A.-COMERC.E DE CRED.AO CONSUMIDOR;92722255;b2;;I;2;PORTO ALEGRE;RS;12/2000;NA;NA;18.113;0;18.113;26.210;NA;NA;NA;NA;6.329;NA;32.539;NA;NA%;NA%;55,67%;NA%;0,00%
AGORA CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;74014747;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;8.722;4.885;13.607;31.310;NA;NA;NA;NA;147;NA;31.457;NA;NA%;NA%;43,26%;NA%;0,00%
CIT BRASIL ARRENDAMENTO MERCANTIL S.A.;43818780;n1;;I;3;BARUERI;SP;12/2000;NA;NA;15.706;0;15.706;31.094;NA;NA;NA;NA;254;NA;31.348;NA;NA%;NA%;50,10%;NA%;0,00%
DIRECAO S/A - CREDITO FINANCIAMENTO E INVESTIMENTO;58158387;n1;;I;2;SANTOS;SP;12/2000;NA;NA;18.294;0;18.294;30.960;NA;NA;NA;NA;0;NA;30.960;NA;NA%;NA%;59,09%;NA%;0,00%
SUL BRASILEIRO CREDITO IMOBILIARIO S.A.;87091716;n1;;I;2;PORTO ALEGRE;RS;12/2000;NA;NA;-7;0;-7;30.796;NA;NA;NA;NA;0;NA;30.796;NA;NA%;NA%;-0,02%;NA%;0,00%
COMERCIAL S/A - CORRETORA DE VALORES E CAMBIO;54445200;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;7.221;5.550;12.771;23.484;NA;NA;NA;NA;7.052;NA;30.536;NA;NA%;NA%;41,82%;NA%;0,00%
RMC S/A-SOCIEDADE CORRETORA;61384004;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;13.883;0;13.883;30.397;NA;NA;NA;NA;9;NA;30.407;NA;NA%;NA%;45,66%;NA%;0,00%
BANCO PORTO REAL S.A.;40429946;b1;;I;2;RESENDE;RJ;12/2000;NA;NA;9.527;0;9.527;30.028;NA;NA;NA;NA;219;NA;30.247;NA;NA%;NA%;31,50%;NA%;0,00%
OBOE CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;1432688;n1;;I;2;FORTALEZA;CE;12/2000;NA;NA;3.944;194;4.138;29.389;NA;NA;NA;NA;646;NA;30.035;NA;NA%;NA%;13,78%;NA%;0,00%
ASB S/A - CREDITO, FINANCIAMENTO E INVESTIMENTO;59987370;n1;;I;2;JUIZ DE FORA;MG;12/2000;NA;NA;12.943;0;12.943;27.335;NA;NA;NA;NA;2.479;NA;29.814;NA;NA%;NA%;43,41%;NA%;0,00%
BANCO FICRISA AXELRUD S.A.;92864131;b1;;I;2;PORTO ALEGRE;RS;12/2000;NA;NA;10.458;0;10.458;29.337;NA;NA;NA;NA;372;NA;29.708;NA;NA%;NA%;35,20%;NA%;0,00%
FAMILIA PAULISTA CREDITO IMOBILIARIO S/A;53146221;n1;;I;2;SANTOS;SP;12/2000;NA;NA;1.300;0;1.300;29.199;NA;NA;NA;NA;0;NA;29.199;NA;NA%;NA%;4,45%;NA%;0,00%
CORRETORA SOUZA BARROS - CAMBIO E TITULOS S/A;61787776;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;11.668;5.668;17.337;23.483;NA;NA;NA;NA;5.449;NA;28.932;NA;NA%;NA%;59,92%;NA%;0,00%
BANCO BOREAL S.A.;30280184;b1;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;14.871;0;14.871;28.591;NA;NA;NA;NA;91;NA;28.681;NA;NA%;NA%;51,85%;NA%;0,00%
ELITE - CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;28048783;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;5.716;1.099;6.816;14.005;NA;NA;NA;NA;14.006;NA;28.011;NA;NA%;NA%;24,33%;NA%;0,00%
UMUARAMA S/A - CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;22.793;0;22.793;25.958;NA;NA;NA;NA;21;NA;25.979;NA;NA%;NA%;87,74%;NA%;0,00%
DACASA FINANCEIRA S.A.-SOC. DE CRED. FINANC. E INVESTIMENTO;27406222;n1;;I;2;VITORIA;ES;12/2000;NA;NA;9.048;0;9.048;25.105;NA;NA;NA;NA;853;NA;25.958;NA;NA%;NA%;34,86%;NA%;0,00%
BANRISUL S/A - ARRENDAMENTO MERCANTIL;92692979;n1;;I;1;ESTEIO;RS;12/2000;NA;NA;48.537;0;48.537;18.438;NA;NA;NA;NA;7.004;NA;25.442;NA;NA%;NA%;190,78%;NA%;0,00%
SLW CORRETORA DE VALORES E CAMBIO LTDA;50657675;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;10.910;0;10.910;24.237;NA;NA;NA;NA;219;NA;24.456;NA;NA%;NA%;44,61%;NA%;0,00%
NOVACAO S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;62170824;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;16.337;0;16.337;23.115;NA;NA;NA;NA;965;NA;24.081;NA;NA%;NA%;67,84%;NA%;0,00%
NOVINVEST S/A - CORRETORA DE VALORES MOBILIARIOS;43060029;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;17.698;0;17.698;23.786;NA;NA;NA;NA;5;NA;23.791;NA;NA%;NA%;74,39%;NA%;0,00%
BANCO RENDIMENTO S.A.;68900810;b1;;I;2;SAO PAULO;SP;12/2000;NA;NA;27.311;0;27.311;21.203;NA;NA;NA;NA;1.643;NA;22.846;NA;NA%;NA%;119,55%;NA%;0,00%
BARIGUI S.A. CREDITO, FINANCIAMENTO E INVESTIMENTOS;556603;n1;;I;2;CURITIBA;PR;12/2000;NA;NA;5.996;0;5.996;19.287;NA;NA;NA;NA;3.526;NA;22.813;NA;NA%;NA%;26,28%;NA%;0,00%
SAO PAULO CORRETORA DE VALORES LTDA;61822052;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;11.465;0;11.465;15.311;NA;NA;NA;NA;6.904;NA;22.215;NA;NA%;NA%;51,61%;NA%;0,00%
INTRA S/A CORRETORA DE CAMBIO E VALORES;61870200;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;8.300;1.214;9.513;22.155;NA;NA;NA;NA;19;NA;22.174;NA;NA%;NA%;42,90%;NA%;0,00%
THECA;50744;b1;;C;2;SAO PAULO;SP;12/2000;NA;NA;15.631;0;15.631;21.442;NA;NA;NA;NA;360;NA;21.802;NA;NA%;NA%;71,70%;NA%;0,00%
INTERMEDIUM - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;416968;n1;;I;2;BELO HORIZONTE;MG;12/2000;NA;NA;4.977;1.157;6.134;21.143;NA;NA;NA;NA;307;NA;21.450;NA;NA%;NA%;28,60%;NA%;0,00%
BANCO FINANSINOS S.A.;91669747;b2;;I;2;NOVO HAMBURGO;RS;12/2000;NA;NA;12.703;1.184;13.886;20.210;NA;NA;NA;NA;959;NA;21.169;NA;NA%;NA%;65,60%;NA%;0,00%
BANCO EMBLEMA S.A.;795423;b1;;I;2;BELO HORIZONTE;MG;12/2000;NA;NA;18.468;0;18.468;20.573;NA;NA;NA;NA;201;NA;20.775;NA;NA%;NA%;88,90%;NA%;0,00%
SPINELLI S/A CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;17.673;0;17.673;20.552;NA;NA;NA;NA;12;NA;20.564;NA;NA%;NA%;85,94%;NA%;0,00%
PRIME;50342;b2;;C;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;5.912;4.362;10.274;12.296;NA;NA;NA;NA;8.097;NA;20.393;NA;NA%;NA%;50,38%;NA%;0,00%
PLANNER CORRETORA DE VALORES S.A.;806535;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;7.335;2.300;9.635;20.132;NA;NA;NA;NA;110;NA;20.243;NA;NA%;NA%;47,60%;NA%;0,00%
RENASCENCA DISTRIBUIDORA DE TITS E VALORES MOBILIARIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;9.351;0;9.351;8.099;NA;NA;NA;NA;11.583;NA;19.683;NA;NA%;NA%;47,51%;NA%;0,00%
JAPAN LEASING DO BRASIL S/A - ARRENDAMENTO MERCANTIL;46377537;n1;;I;2;SAO PAULO;SP;12/2000;NA;NA;18.460;0;18.460;19.506;NA;NA;NA;NA;0;NA;19.506;NA;NA%;NA%;94,64%;NA%;0,00%
BANCO MAXINVEST S.A.;80271455;b2;;I;2;CURITIBA;PR;12/2000;NA;NA;12.924;0;12.924;17.375;NA;NA;NA;NA;1.888;NA;19.264;NA;NA%;NA%;67,09%;NA%;0,00%
SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;122327;n1;;I;2;FLORIANOPOLIS;SC;12/2000;NA;NA;11.307;0;11.307;16.192;NA;NA;NA;NA;2.069;NA;18.261;NA;NA%;NA%;61,92%;NA%;0,00%
BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;51938876;b1;;I;3;SAO PAULO;SP;12/2000;NA;NA;22.158;0;22.158;5.295;NA;NA;NA;NA;12.726;NA;18.021;NA;NA%;NA%;122,96%;NA%;0,00%
MAGLIANO S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;61723847;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;12.973;0;12.973;17.273;NA;NA;NA;NA;76;NA;17.349;NA;NA%;NA%;74,78%;NA%;0,00%
ATIVA S.A. CORRETORA DE TITULOS, CAMBIO E VALORES;33775974;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;10.178;0;10.178;16.469;NA;NA;NA;NA;157;NA;16.626;NA;NA%;NA%;61,22%;NA%;0,00%
COINVALORES;50892;n2;;C;2;SAO PAULO;SP;12/2000;NA;NA;13.106;0;13.106;16.510;NA;NA;NA;NA;0;NA;16.510;NA;NA%;NA%;79,38%;NA%;0,00%
APEAL - CREDITO IMOBILIARIO S/A;12719654;n1;;I;2;MACEIO;AL;12/2000;NA;NA;1.869;0;1.869;16.359;NA;NA;NA;NA;0;NA;16.359;NA;NA%;NA%;11,42%;NA%;0,00%
LIQUIDEZ DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;33862244;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;3.500;0;3.500;15.682;NA;NA;NA;NA;0;NA;15.682;NA;NA%;NA%;22,32%;NA%;0,00%
BANCO OK DE INVESTIMENTOS S.A.;689364;b2;;I;2;BRASILIA;DF;12/2000;NA;NA;7.881;0;7.881;14.376;NA;NA;NA;NA;476;NA;14.852;NA;NA%;NA%;53,07%;NA%;0,00%
ISOLDI S/A - CORRETORA DE VALORES MOBILIARIOS;62051263;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;14.691;0;14.691;14.589;NA;NA;NA;NA;11;NA;14.600;NA;NA%;NA%;100,62%;NA%;0,00%
CREDIT LYONNAIS FINANCEIRA S.A. - CREDITO, FINANC E INVEST;1638542;n1;;I;3;SAO PAULO;SP;12/2000;NA;NA;8.033;0;8.033;14.162;NA;NA;NA;NA;340;NA;14.502;NA;NA%;NA%;55,39%;NA%;0,00%
PLANIBANC;49896;n2;;C;2;SAO PAULO;SP;12/2000;NA;NA;6.935;6.935;13.871;14.264;NA;NA;NA;NA;3;NA;14.267;NA;NA%;NA%;97,22%;NA%;0,00%
EXATA S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;39468954;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;NA;NA;4.294;4.294;8.588;14.177;NA;NA;NA;NA;15;NA;14.192;NA;NA%;NA%;60,51%;NA%;0,00%
SOLIDEZ CORRETORA DE CAMBIO, TITULOS E VALORES MOBIL. LTDA.;96477906;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;10.062;0;10.062;14.101;NA;NA;NA;NA;1;NA;14.102;NA;NA%;NA%;71,35%;NA%;0,00%
JPM CORRETORA DE CAMBIO, TITULOS E VALS. MOBILIARIOS S/A;54580337;n2;;I;3;SAO PAULO;SP;12/2000;NA;NA;29.852;0;29.852;13.950;NA;NA;NA;NA;0;NA;13.950;NA;NA%;NA%;213,99%;NA%;0,00%
TALARICO - CORRETORA DE CAMBIO E TITULOS MOBILIARIOS LTDA;61729133;n2;;I;2;SAO PAULO;SP;12/2000;NA;NA;13.132;0;13.132;13.440;NA;NA;NA;NA;80;NA;13.520;NA;NA%;NA%;97,13%;NA%;0,00%
BTM LEASING DO BRASIL S/A ARRENDAMENTO MERCANTIL;62870720;n1;;I;3;SAO PAULO;SP;12/2000;NA;NA;10.038;0;10.038;13.378;NA;NA;NA;NA;1;NA;13.379;NA;NA%;NA%;75,03%;NA%;0,00%
